DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobLevel,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,WorkLifeBalance,YearsAtCompany,AnnualSalary,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
1052,6,3,4,0,3,1,12,4,0,3,19,118560,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1147,3,3,4,0,2,1,14,4,1,3,6,108160,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1396,5,2,4,1,2,1,16,4,0,4,13,128960,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
147,4,4,3,0,1,1,21,4,0,3,3,97760,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
663,11,3,2,1,3,0,14,3,3,3,10,97760,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
119,3,3,1,1,3,1,12,3,2,2,16,158080,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
979,1,4,3,1,2,1,12,4,1,3,5,187200,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
142,3,3,3,1,1,1,17,1,1,3,1,145600,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
319,4,4,1,1,1,1,17,3,1,3,9,85280,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1413,1,1,2,0,3,1,14,4,1,3,11,87360,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
944,1,3,3,0,3,1,14,1,0,4,10,191360,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
896,18,1,3,1,1,0,13,3,0,2,4,178880,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1323,2,3,3,0,1,1,15,2,0,2,2,185120,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
532,4,2,3,1,5,1,11,4,0,3,22,120640,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
818,6,2,2,1,1,1,17,4,0,2,2,108160,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
854,1,4,4,0,5,1,11,3,1,2,7,141440,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
813,14,3,3,1,1,0,13,3,1,1,5,120640,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1034,16,3,4,0,4,0,22,3,1,3,17,166400,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
465,2,2,1,0,1,1,20,1,0,4,9,81120,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
771,2,4,1,1,5,0,18,4,0,4,33,164320,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1401,4,2,3,0,1,1,11,1,1,3,4,116480,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
515,1,3,4,1,1,0,14,4,0,1,3,128960,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1431,1,4,3,0,1,1,14,3,3,3,3,199680,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
976,26,4,3,1,2,1,18,1,0,3,3,208000,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1411,19,2,3,1,2,1,16,1,2,2,1,74880,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1300,24,2,1,1,2,1,17,1,2,3,9,128960,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
252,1,3,3,1,5,1,11,3,1,3,24,145600,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1327,3,4,2,1,3,1,12,1,1,3,2,151840,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
832,5,4,3,0,1,1,13,3,1,2,2,131040,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
470,2,4,4,1,2,1,13,2,1,3,11,174720,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1017,1,2,3,0,1,1,14,1,1,2,3,172640,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1199,7,4,1,1,2,1,17,4,1,3,3,160160,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
504,10,3,1,1,3,1,11,2,2,3,1,126880,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
505,2,4,3,0,3,1,25,4,0,3,19,133120,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
665,15,3,3,1,1,1,19,1,0,3,6,124800,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
916,17,2,4,0,2,0,13,3,0,3,3,170560,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1247,20,2,4,1,2,1,14,4,1,3,3,93600,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
685,1,3,1,0,2,1,12,4,2,3,4,128960,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
269,2,3,4,0,1,0,11,3,1,3,9,116480,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1416,2,2,1,1,5,1,19,4,1,3,21,101920,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
833,1,3,3,1,1,1,11,2,0,2,1,199680,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
307,29,2,3,1,1,1,11,2,0,4,5,147680,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1311,7,3,2,1,1,1,20,3,0,1,5,208000,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1327,2,2,4,1,2,1,18,4,1,3,8,81120,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
128,2,1,4,1,2,1,13,4,0,3,6,174720,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
488,2,3,3,0,4,0,12,2,1,2,7,156000,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
529,2,4,1,1,1,1,11,3,0,1,0,164320,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1210,2,3,1,1,2,1,19,2,2,3,0,162240,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1463,23,3,2,1,2,1,21,2,1,3,9,133120,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
675,5,2,2,1,2,1,12,4,2,3,6,176800,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1385,20,2,3,1,4,0,14,2,0,3,20,164320,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1403,6,3,4,1,1,1,11,3,1,3,15,97760,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
452,1,3,4,1,5,0,14,3,0,3,36,168480,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
666,29,4,1,1,3,0,12,4,1,2,10,183040,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1158,9,3,4,1,1,1,23,4,1,2,5,195520,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
228,6,4,3,1,2,1,14,2,1,4,5,203840,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
996,3,2,4,1,1,1,17,1,0,4,3,208000,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
728,1,4,1,0,3,0,18,1,2,3,5,166400,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1315,22,3,2,0,3,1,18,2,1,2,7,147680,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
322,7,2,1,0,2,0,24,3,1,3,8,91520,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
1479,1,3,3,0,2,1,20,1,1,1,6,174720,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
797,4,1,1,1,5,1,14,1,2,2,10,199680,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1070,3,4,3,1,4,0,16,4,3,2,5,93600,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
635,1,1,2,1,2,1,25,3,0,3,20,205920,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
442,2,2,2,1,2,1,18,1,0,2,10,91520,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
147,20,2,2,1,2,0,19,4,1,3,10,76960,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
496,11,2,1,1,2,0,13,3,1,3,5,124800,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1372,1,3,4,0,1,1,12,2,0,3,17,87360,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
920,24,3,4,1,1,0,22,4,1,1,1,89440,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
688,23,4,4,1,2,1,14,2,1,3,2,170560,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1449,16,4,1,1,1,0,13,4,1,3,3,93600,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1117,8,2,4,0,1,1,21,4,0,3,5,137280,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
636,10,4,3,0,5,0,11,4,0,3,3,72800,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
506,3,3,3,1,2,1,12,4,0,3,8,62400,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
444,5,3,4,0,1,1,11,3,1,2,2,174720,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
950,4,4,4,1,2,0,12,2,0,3,8,99840,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
889,9,3,2,1,1,0,12,3,3,2,4,110240,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
555,26,3,3,0,4,1,14,4,1,4,20,160160,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
230,3,3,3,1,1,1,13,3,0,3,0,112320,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1232,16,3,3,1,3,1,15,3,2,2,11,199680,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
566,18,4,3,1,1,1,18,4,2,3,1,168480,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1302,2,3,4,1,2,1,18,4,1,3,4,174720,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
334,2,4,4,1,4,1,19,2,0,3,22,183040,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
812,10,3,4,0,1,1,12,1,0,3,0,143520,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1476,16,2,2,1,2,1,19,3,0,3,8,141440,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
218,7,3,2,1,2,1,11,2,1,2,8,208000,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1132,1,3,3,1,3,1,17,1,3,2,18,99840,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1105,24,4,2,0,2,1,15,3,1,3,9,97760,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
906,7,3,4,1,2,1,14,3,1,2,13,189280,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
849,25,2,1,0,3,1,17,3,1,3,10,168480,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
390,1,4,4,1,2,0,13,4,1,3,5,66560,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
691,5,4,3,1,1,0,12,3,1,3,5,178880,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
106,2,3,1,1,2,1,12,4,0,3,2,128960,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1249,7,3,1,1,3,1,18,1,1,3,24,201760,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
192,2,4,3,1,1,0,18,2,1,1,2,66560,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
553,5,4,4,0,3,1,11,2,2,3,10,153920,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
117,10,1,3,1,4,0,14,4,0,3,21,205920,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
185,10,4,3,0,1,1,19,1,0,3,8,68640,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1091,1,2,3,0,4,0,12,4,0,3,7,187200,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
723,8,4,3,1,2,1,15,1,0,2,8,176800,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1220,5,3,3,0,1,0,12,2,0,2,4,176800,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
588,8,2,3,0,2,0,11,4,0,3,13,135200,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1377,2,3,4,1,2,0,11,1,0,3,5,153920,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
691,7,3,4,1,2,1,12,4,3,3,7,151840,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1018,2,4,1,0,2,1,16,3,0,2,7,153920,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1157,2,4,1,1,1,0,13,4,0,2,3,174720,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1275,28,2,4,0,2,1,13,4,2,3,10,133120,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
798,7,2,3,0,3,1,24,1,1,3,10,99840,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
672,7,2,3,1,5,1,15,1,1,3,21,112320,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1162,3,2,4,0,2,0,18,1,0,2,1,85280,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
508,10,3,2,1,2,1,14,3,0,2,7,95680,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1482,5,5,4,1,5,1,11,2,1,3,3,87360,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
559,10,4,3,0,2,1,11,2,1,4,9,170560,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
210,1,1,3,1,2,0,13,4,1,3,5,151840,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
928,20,4,4,0,2,1,12,4,0,2,4,64480,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1001,7,3,3,0,3,1,16,1,1,2,1,89440,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
